source,category,subcategory,label,era,updated_on,image,name,notes,line_type,image_type,author,license,gauge
MLG Traffic,RZD,WLABm 78,WLABm 78,"5b,6",20170924,images/SZD_RZD/RZD_WLABm78_RG2_L1,RZD_WLABm78_RG2_L1,Second refurbishment. Red and blue livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABm 78,WLABm 78,"5b,6",20190331,images/SZD_RZD/RZD_WLABm78_RG2_BB,RZD_WLABm78_RG2_BB,Second refurbishment. Blue and white livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABm 78,WLABm 78,"5b,6",20190331,images/SZD_RZD/RZD_WLABm78_RG2b_BB,RZD_WLABm78_RG2b_BB,With a broader windows on the left on compartment side. http://mlgtraffic.net/Rus_E.xml,1,sides_R,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABm 78,WLABm 78,6,20190331,images/SZD_RZD/RZD_WLABm78_RG2_L2,RZD_WLABm78_RG2_L2,Second refurbishment. Current RZD livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABm 78,WLABm 78,6,20190331,images/SZD_RZD/RZD_WLABm78_RG2b_L2,RZD_WLABm78_RG2b_L2,With a broader windows on the left on compartment side. http://mlgtraffic.net/Rus_E.xml,1,sides_R,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABm 78,WLABm 78,"5b,6",20190331,images/SZD_RZD/RZD_WLABm78_RG3_BB,RZD_WLABm78_RG3_BB,Third refurbishment. Blue and white livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABm 78,WLABm 78,6,20190331,images/SZD_RZD/RZD_WLABm78_RG3_L2,RZD_WLABm78_RG3_L2,Third refurbishment. Current RZD livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABm 78,WLABm 78,"5b,6",20190331,images/SZD_RZD/RZD_WLABm78_RG4_V,RZD_WLABm78_RG4_V,Fourth refurbishment. Green livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABm 78,WLABm 78,"5b,6",20190331,images/SZD_RZD/RZD_WLABm78_RG4_L1,RZD_WLABm78_RG4_L1,Fourth refurbishment. Red and blue livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABm 78,WLABm 78,6,20190331,images/SZD_RZD/RZD_WLABm78_RG4_L2,RZD_WLABm78_RG4_L2,Fourth refurbishment. Current RZD livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABmee / WLSRmee,WLABmee / WLSRmee,"5a,5b,6",20170326,images/SZD_RZD/RZD_WLABmee_L1,RZD_WLABmee_L1,Initial livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABmee / WLSRmee,WLABmee / WLSRmee,6,20170326,images/SZD_RZD/RZD_WLABmee_L2,RZD_WLABmee_L2,Current RZD livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,WLABmz,WLABmz,6,20170326,images/SZD_RZD/RZD_WLABmz_L2,RZD_WLABmz_L2,New coaches built by Siemens. Current RZD livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,Talgo,Talgo power generator end car,6,20220403,images/SZD_RZD/RZD_Talgo_Di,RZD_Talgo_Di,"End cars with uneven numbers, situated near the 1st class WL. Numbered 96-99 x01. http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,Talgo,Talgo WL A suites,6,20220403,images/SZD_RZD/RZD_Talgo_WLASa,RZD_Talgo_WLASa,"1st class sleeping cars with suites. 2 intertwined types. First type (3 per train, numbered 74-99 x05, x06 and x07). http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,Talgo,Talgo WL A suites,6,20220403,images/SZD_RZD/RZD_Talgo_WLASb,RZD_Talgo_WLASb,"1st class sleeping cars with suites. Second type (2 per train, numbered 74-99 x08 and x09). http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,Talgo,Talgo WL A,6,20220403,images/SZD_RZD/RZD_Talgo_WLAa,RZD_Talgo_WLAa,"1st class sleeping cars. 2 intertwined types. First type (2 per train, numbered 74-99 x01 and x03). http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,Talgo,Talgo WL A,6,20220403,images/SZD_RZD/RZD_Talgo_WLAb,RZD_Talgo_WLAb,"1st class sleeping cars. Second type (2 per train, numbered 74-99 x02 and x04). http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,Talgo,Talgo Resto,6,20220403,images/SZD_RZD/RZD_Talgo_Resto,RZD_Talgo_Resto,"Restaurant cars. 1 per train, numbered 88-99 x01. http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,Talgo,Talgo Bistro,6,20220403,images/SZD_RZD/RZD_Talgo_Bistro,RZD_Talgo_Bistro,"Bistro cars. 1 per train, numbered 87-99 x01. http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,Talgo,Talgo A,6,20220403,images/SZD_RZD/RZD_Talgo_A,RZD_Talgo_A,"Cars with 1st class seats. 2 per train, numbered 10-99 x01 and x02. http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,Talgo,Talgo WL B,6,20220403,images/SZD_RZD/RZD_Talgo_WLBa,RZD_Talgo_WLBa,"2nd class sleeping cars. 2 intertwined types. First type (3 per train, numbered 73-99 x01, x03 and x05). One of the faces is similar to the 1st class sleeping cars of first type. http://mlgtraffic.net/Rus_E.xml",1,sides_R,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,Talgo,Talgo WL B,6,20220403,images/SZD_RZD/RZD_Talgo_WLBb,RZD_Talgo_WLBb,"2nd class sleeping cars. Second type (2 per train, numbered 73-99 x02 and x04). One of the faces is similar to the 1st class sleeping cars of second type. http://mlgtraffic.net/Rus_E.xml",1,sides_L,,CC BY-NC-SA 3.0,
MLG Traffic,RZD,Talgo,Talgo power generator end car,6,20220403,images/SZD_RZD/RZD_Talgo_Dp,RZD_Talgo_Dp,"End cars with even numbers, situated near the 2nd class WL. Numbered 96-99 x02. http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,BC,WLABm 73,WLABm 73,"5b,6",20170924,images/SZD_RZD/BC_WLABm73_RG_B,BC_WLABm73_RG_B,"Not climatized, built between 1973 and 76. First refurbishment (opening windows). Blue livery. http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,BC,WLABm 78,WLABm 78,5b,20170924,images/SZD_RZD/BC_WLABm78_B,BC_WLABm78_B,"Climatized, built between 1978 and 83. Blue livery. http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,BC,WLABm 78,WLABm 78,"5b,6",20170924,images/SZD_RZD/BC_WLABm78_RG_B,BC_WLABm78_RG_B,First refurbishment (opening windows). Blue livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,BC,WLABm 78,WLABm 78,6,20170924,images/SZD_RZD/BC_WLABm78_RG2_B,BC_WLABm78_RG2_B,Second refurbishment. Blue livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,BC,WLABmee,WLABmee,"5b,6",20170326,images/SZD_RZD/BC_WLABmee_B,BC_WLABmee_B,Similar to the russian type. 3 or more units (62 21 71-90 236 à 238). Current blue livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,BC,WLABmee,WLABmee prototype,"5b,6",20180930,images/SZD_RZD/BC_WLABmee239_B,BC_WLABmee239_B,Prototype rebuilt by PESA in 2003 from a PKP Bdmnu (Z1 Bautzen). Numbered 62 21 71-90 239. Current blue livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,BC,WLABmee,WLABmee 305Ad2,6,20180930,images/SZD_RZD/BC_WLABmee305Ad2_B,BC_WLABmee305Ad2_B,Derivated fro the polish 305Ad. 2 units built in 2008 (62 21 70-90 243 and 244). Current blue livery. http://mlgtraffic.net/Rus_E.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,UZ,WLABm 78,WLABm 78,"5b,6",20170924,images/SZD_RZD/UZ_WLABm78_RG2_B,UZ_WLABm78_RG2_B,"Climatized, built between 1978 and 83. Second refurbishment. Blue livery. http://mlgtraffic.net/Rus_E.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Regio 2N,Z 56300 C81,6,20180325,images/SNCF/AE/Regio2N_VI1N2_NAq,Regio2N_VI1N2_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Regio 2N,Z 56300 C81,6,20180325,images/SNCF/AE/Regio2N_VE1N1_NAq,Regio2N_VE1N1_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Regio 2N,Z 56300 C81,6,20180325,images/SNCF/AE/Regio2N_VI2NC_NAq,Regio2N_VI2NC_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,plain,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Regio 2N,Z 56300 C81,6,20180325,images/SNCF/AE/Regio2N_VI1N1_NAq,Regio2N_VI1N1_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,EMU,Regio 2N,Z 56300 C81,6,20180325,images/SNCF/AE/Regio2N_VE2N_NAq,Regio2N_VE2N_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,X TER,X 72500 bicaisses,6,20220403,images/SNCF/AD/X72500_NAq,X72500_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,1,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,A TER,X 73500,6,20210328,images/SNCF/AD/X73500_NAq,X73500_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 81500,6,20210926,images/SNCF/AM/BGC_T2NAq,BGC_T2NAq,"New Aquitaine livery, blue line on the top for former Limousin and Poitou-Charentes units. http://mlgtraffic.net/SNCF_E_REG_NAq.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 81500,6,20210926,images/SNCF/AM/BRGC_T2NAq,BRGC_T2NAq,"New Aquitaine livery, blue line on the top for former Limousin and Poitou-Charentes units. http://mlgtraffic.net/SNCF_E_REG_NAq.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 81500,6,20220925,images/SNCF/AM/BRGC_T2NAqExAq,BRGC_T2NAqExAq,"New Aquitaine livery, grey line on the top for former Aquitaine units. http://mlgtraffic.net/SNCF_E_REG_NAq.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 81500,6,20220925,images/SNCF/AM/BGC_T2NAqExAq,BGC_T2NAqExAq,"New Aquitaine livery, grey line on the top for former Aquitaine units. http://mlgtraffic.net/SNCF_E_REG_NAq.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 82500 Bibi,6,20220925,images/SNCF/AM/ZRGC_T2NAq,ZRGC_T2NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 82500 Bibi,6,20220925,images/SNCF/AM/RGCBibi_T2NAq,RGCBibi_T2NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,BGC,B 82500 Bibi,6,20220925,images/SNCF/AM/AGCBibi_T2NAq,AGCBibi_T2NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regiolis,Z 51500,Z 51500,6,20220925,images/SNCF/AM/Regiolis_ZMX_NAq,Regiolis_ZMX_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regiolis,Z 51500,Z 51500,6,20220925,images/SNCF/AM/Regiolis_ZRI4_NAq,Regiolis_ZRI4_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regiolis,Z 51500,Z 51500,6,20220925,images/SNCF/AM/Regiolis_ZMXi_NAq,Regiolis_ZMXi_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides_R,,CC BY-NC-SA 3.0,
MLG Traffic,Regiolis,B 84500,B 84500,6,20190929,images/SNCF/AM/Regiolis_RI4_NAq,Regiolis_RI4_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regiolis,B 84500,B 84500,6,20190929,images/SNCF/AM/Regiolis_BMX_NAq,Regiolis_BMX_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,Regiolis,B 84500,B 84500,6,20190929,images/SNCF/AM/Regiolis_BMXi_NAq,Regiolis_BMXi_NAq,New Aquitaine livery. http://mlgtraffic.net/SNCF_E_REG_NAq.xml,2,sides_R,,CC BY-NC-SA 3.0,
MLG Traffic,USI 60,Second class,B,3b,20070311,images/SNCF/VLDEVUIC/USI60_VTN_B,USI60_VTN_B,"Green livery, old numbers. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 60,Second class,B green,4a,20070311,images/SNCF/VLDEVUIC/USI60_V1_B,USI60_V1_B,"UIC numbers, green roof. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 60,Second class,B green,4b,20070311,images/SNCF/VLDEVUIC/USI60_V2_B,USI60_V2_B,New class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 60,Second class,B C160,4b,20070311,images/SNCF/VLDEVUIC/USI60_160B2_B,USI60_160B2_B,"Final C160 livery, concrete grey, grey doors. New class logos. UIC pathways. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 60,Second class,B C160,5a,20070930,images/SNCF/VLDEVUIC/USI60_160N_B,USI60_160N_B,Hollow SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 61,Second class,B,3b,20070311,images/SNCF/VLDEVUIC/USI61_VTN_B,USI61_VTN_B,"Green livery, old numbers. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 61,Second class,B,3b,20240331,images/SNCF/VLDEVUIC/USI61_VTNSR_B,USI61_VTNSR_B,"Green livery, round SNCF logo (experimental). http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 61,Second class,B,4a,20070311,images/SNCF/VLDEVUIC/USI61_V_B,USI61_V_B,"UIC numbers, green roof. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 61,Second class,B,4b,20070311,images/SNCF/VLDEVUIC/USI61_V2_B,USI61_V2_B,New class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 61,Second class,B,4b,20110327,images/SNCF/VLDEVUIC/USI61_VPG_B,USI61_VPG_B,"Grey doors, new class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 61,Second class,B,4b,20070311,images/SNCF/VLDEVUIC/USI61_160B2_B,USI61_160B2_B,"Final C160 livery, concrete grey, grey doors. New class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 61,Second class,B,5a,20070930,images/SNCF/VLDEVUIC/USI61_160N_B,USI61_160N_B,Hollow SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 61,Second class,B,5b,20070311,images/SNCF/VLDEVUIC/USI61_160C_B,USI61_160C_B,"""Casket"" SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,First class,A4t4,3b,20070311,images/SNCF/VLDEVUIC/USI62_VTN_A,USI62_VTN_A,"Green livery, old numbers. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,First class,A4t4,3b,20070311,images/SNCF/VLDEVUIC/USI62_VTNSR_A,USI62_VTNSR_A,"Green livery, round SNCF logo (experimental). http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,First class,A4t4,4a,20070311,images/SNCF/VLDEVUIC/USI62_V1_A,USI62_V1_A,"Green livery with green roof, UIC numbers. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,First class,A4t4,4b,20070311,images/SNCF/VLDEVUIC/USI62_160B2_A,USI62_160B2_A,"Final C160 livery, concrete grey, grey doors. New class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,First class,A4t4,"4b,5a",20071230,images/SNCF/VLDEVUIC/USI62_160N_A,USI62_160N_A,Hollow SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,First class,A4t4,5b,20090329,images/SNCF/VLDEVUIC/USI62_160C_A,USI62_160C_A,"""Casket"" SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,Second class,B10t,3b,20070311,images/SNCF/VLDEVUIC/USI62_VTN_B,USI62_VTN_B,"Green livery, old numbers. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,Second class,B10t,3b,20070311,images/SNCF/VLDEVUIC/USI62_VTNSR_B,USI62_VTNSR_B,"Green livery, round SNCF logo (experimental). http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,Second class,B10t,4a,20070311,images/SNCF/VLDEVUIC/USI62_V_B,USI62_V_B,"Green livery with green roof, UIC numbers. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,Second class,B10t,4b,20070311,images/SNCF/VLDEVUIC/USI62_V2_B,USI62_V2_B,"Green livery, new class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,Second class,B10t,4b,20070930,images/SNCF/VLDEVUIC/USI62_VPG_B,USI62_VPG_B,"Green livery with grey doors, new class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,Second class,B10t,4b,20070311,images/SNCF/VLDEVUIC/USI62_160B2_B,USI62_160B2_B,"Final C160 livery, concrete grey, grey doors. New class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,Second class,B10t,"5a,5b",20070311,images/SNCF/VLDEVUIC/USI62_160N_B,USI62_160N_B,Hollow SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 62 to 65,Second class,B10t,5b,20070930,images/SNCF/VLDEVUIC/USI62_160C_B,USI62_160C_B,"""Casket"" SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,First class,A green,4a,20070311,images/SNCF/VLDEVUIC/USI66_V1_A,USI66_V1_A,"UIC numbers, green roof. Window frames not painted. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,First class,A C160,4a,20061210,images/SNCF/VLDEVUIC/USI66_160A_A,USI66_160A_A,"Initial C160 livery, with metallic grey. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,First class,A C160,4b,20070311,images/SNCF/VLDEVUIC/USI66_160B2_A,USI66_160B2_A,"Final C160 livery, concrete grey, grey doors. New class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,First / second class,AB C160,4b,20070311,images/SNCF/VLDEVUIC/USI66_160B2_AB,USI66_160B2_AB,"Final C160 livery, concrete grey, grey doors. New class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,First / second class,AB C160,5a,20070311,images/SNCF/VLDEVUIC/USI66_160N_AB,USI66_160N_AB,Hollow SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,First / second class,AB C160,5b,20070311,images/SNCF/VLDEVUIC/USI66_160C_AB,USI66_160C_AB,"""Casket"" SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,First / second class,AB C160,5b,20071230,images/SNCF/VLDEVUIC/USI66_160T_AB,USI66_160T_AB,"""Casket"" SNCF logo and TER logo. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,Second class,B green,4a,20070311,images/SNCF/VLDEVUIC/USI66_V1_B,USI66_V1_B,"UIC numbers, green roof. Window frames not painted. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,Second class,B C160,4a,20061210,images/SNCF/VLDEVUIC/USI66_160A_B,USI66_160A_B,"Initial C160 livery, with metallic grey. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,Second class,B C160,4b,20070930,images/SNCF/VLDEVUIC/USI66_160B_B,USI66_160B_B,"C160 livery, concrete grey, but 2-colored doors. New class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,Second class,B C160,4b,20070311,images/SNCF/VLDEVUIC/USI66_160B2_B,USI66_160B2_B,"Final C160 livery, concrete grey, grey doors. New class logos. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,Second class,B C160,5a,20070311,images/SNCF/VLDEVUIC/USI66_160N_B,USI66_160N_B,Hollow SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,Second class,B C160,5b,20070311,images/SNCF/VLDEVUIC/USI66_160C_B,USI66_160C_B,"""Casket"" SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,Second class,B C160,5b,20071230,images/SNCF/VLDEVUIC/USI66_160T_B,USI66_160T_B,"""Casket"" SNCF logo and TER logo. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,Second class,B TER,5b,20080629,images/SNCF/VLDEVUIC/USI66_T2BI_B,USI66_T2BI_B,"Latest TER livery, without regional logo. Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,USI 66 to 71,Second class,B C160,4a,20070311,images/SNCF/VLDEVUIC/USI66_160A_Bx,USI66_160A_Bx,"Steering car for the push-pull ""Cyclope"" train (Paris - Tours). Initial C160 livery, with metallic grey. http://mlgtraffic.net/SNCF_E_V_USI.xml",2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,A TER,X 73500,5b,20140928,images/SNCF/AD/X73500_T2Als,X73500_T2Als,"First design of the TER livery, with big TER letters. http://mlgtraffic.net/SNCF_E_REG_Als.xml",1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,A TER,X 73500,6,20140928,images/SNCF/AD/X73500_T2IAls,X73500_T2IAls,Carmillon SNCF logo. http://mlgtraffic.net/SNCF_E_REG_Als.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,DMU,A TER,X 73900,6,20090628,images/SNCF/AD/X73900_T2BAlsP,X73900_T2BAlsP,Derivated from X 73500 for services with germany. New TER Alsace livery. http://mlgtraffic.net/SNCF_E_REG_Als.xml,1,plain,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500,6,20120930,images/SNCF/AM/ZRGC_T2AlsP,ZRGC_T2AlsP,3 car trains (initial compositions). New TER Alsace livery. http://mlgtraffic.net/SNCF_E_REG_Als.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500,6,20120930,images/SNCF/AM/ZGC_T2AlsP,ZGC_T2AlsP,3 car trains (initial compositions). New TER Alsace livery. http://mlgtraffic.net/SNCF_E_REG_Als.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,ZGC,Z 27500,6,20150927,images/SNCF/AM/XRGC4_T2AlsP,XRGC4_T2AlsP,4 car trains (current compositions). New TER Alsace livery. http://mlgtraffic.net/SNCF_E_REG_Als.xml,2,sides,,CC BY-NC-SA 3.0,
MLG Traffic,AGC,XGC,X 76500,6,20120930,images/SNCF/AM/XGC_T2AlsP,XGC_T2AlsP,3 car trains (initial compositions and current compositions for 10 trains). New TER Alsace livery. http://mlgtraffic.net/SNCF_E_REG_Als.xml,2,sides,,CC BY-NC-SA 3.0,
